Provincia,Partido,Localidad,Link Indec,HASTA 512 kbps,+ 512 Kbps - 2 Mbps,+ 2 Kbps - 6 Mbps,+ 6 Kbps - 13 Mbps,+ 13 Kbps - 20 Mbps,+ 20 Kbps - 40 Mbps,+ 40 Kbps - 60 Mbps,+ 60 Kbps - 80 Mbps,+ 80 Kbps - 100 Mbps,Total
SANTA FE,Las Colonias,San Agustín,82070220,0,0,83,0,0,0,0,0,0,83
SANTA FE,Las Colonias,San Carlos Centro,82070230,0,21,119,124,209,225,2764,0,853,4315
SANTA FE,Las Colonias,San Carlos Norte,82070240,0,0,131,21,0,0,61,0,150,363
SANTA FE,Las Colonias,San Carlos Sud,82070250,0,0,1,8,31,37,460,0,161,698
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0,0,0,4,0,138,30,0,0,172
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,1,2,301,278,35,1089,332,0,0,2038
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0,0,0,601,51,16,0,0,0,668
SANTA FE,Las Colonias,Santo Domingo,82070300,0,0,249,5,1,0,0,0,0,255
SANTA FE,Las Colonias,Sarmiento,82070310,130,0,2,56,135,113,0,0,0,436
SANTA FE,OTROS,Otros,Sin Datos,5373,0,0,0,0,0,0,0,0,5373
SANTA FE,Rosario,Acebal,82084010,1,8,600,945,153,0,2,0,0,1709
SANTA FE,Rosario,Albarellos,82084020,0,0,0,20,0,0,0,0,0,20
SANTA FE,Rosario,Álvarez,82084030,1,1,943,547,96,0,0,0,0,1588
SANTA FE,Rosario,Alvear,82084040,0,177,1379,377,135,105,1304,0,1488,4965
SANTA FE,Rosario,Arbilla,82084050,0,0,0,30,0,0,0,0,0,30
SANTA FE,Rosario,Arminda,82084060,0,0,94,20,12,0,0,0,0,126
SANTA FE,Rosario,Arroyo Seco,82084070,0,31,771,953,329,71,1908,0,1157,5220
SANTA FE,Rosario,Carmen del Sauce,82084080,0,0,0,131,21,0,28,0,0,180
SANTA FE,Rosario,Coronel Bogado,82084090,0,0,410,174,9,0,0,0,0,593
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0,0,74,150,94,0,0,0,0,318
SANTA FE,Rosario,Cuatro Esquinas,82084110,0,0,0,17,13,0,9,0,0,39
SANTA FE,Rosario,El Caramelo,82084120,0,25,125,256,89,0,0,0,0,495
SANTA FE,Rosario,Fighiera,82084130,0,4,65,262,35,0,0,0,0,366
SANTA FE,Rosario,Funes,82084140,2,2132,2047,1367,1053,471,2414,0,2782,12268
SANTA FE,Rosario,General Lagos,82084150,1,4,531,5,2,0,0,0,0,543
SANTA FE,Rosario,Granadero Baigorria,82084160,0,48,682,1184,195,1051,1123,0,1011,5294
SANTA FE,Rosario,Ibarlucea,82084170,1,10,25,526,242,707,0,0,0,1511
SANTA FE,Rosario,Kilómetro 101,82084180,1,0,0,1,0,0,0,0,0,2
SANTA FE,Rosario,Monte Flores,82084200,0,0,0,8,0,0,0,0,0,8
SANTA FE,Rosario,Pérez,82084210,6,32,779,2083,177,118,0,0,0,3195
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0,1,123,90,23,0,0,0,1,238
SANTA FE,Rosario,Pueblo Esther,82084230,1,0,0,241,226,159,222,0,5,854
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,0,117,42,13,0,0,0,0,172
SANTA FE,Rosario,Pueblo Uranga,82084250,0,0,0,81,80,0,17,0,1,179
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,25,0,0,0,0,0,0,0,0,25
SANTA FE,Rosario,Rosario,82084270,35,5837,19684,85767,15065,4477,100679,0,86469,318013
SANTA FE,Rosario,Soldini,82084280,0,3,491,414,85,0,0,0,0,993
SANTA FE,Rosario,Villa Amelia,82084290,0,61,74,149,0,0,0,0,0,284
SANTA FE,Rosario,Villa del Plata,82084300,0,37,83,146,28,0,0,0,0,294
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,0,1071,8469,2245,704,346,416,0,54,13305
SANTA FE,Rosario,Zavalla,82084320,115,4,106,1459,88,0,0,0,0,1772
SANTA FE,San Cristóbal,Aguará Grande,82091010,1,2,0,0,0,0,0,0,0,3
SANTA FE,San Cristóbal,Ambrosetti,82091020,1,0,80,5,0,0,0,0,0,86
SANTA FE,San Cristóbal,Arrufo,82091030,0,0,251,27,0,0,0,0,0,278
SANTA FE,San Cristóbal,Balneario La Verde,82091040,1,0,0,0,0,0,0,0,0,1
SANTA FE,San Cristóbal,Capivara,82091050,1,0,0,0,0,0,0,0,0,1
SANTA FE,San Cristóbal,Ceres,82091060,0,35,2254,1245,87,1,0,0,0,3622
SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,5,1,0,0,0,0,0,6
SANTA FE,San Cristóbal,Colonia Bossi,82091080,0,0,3,0,56,0,47,0,71,177
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,11,1,0,0,0,0,0,12
SANTA FE,San Cristóbal,Curupaity,82091110,0,0,14,1,0,0,0,0,0,15
SANTA FE,San Cristóbal,Hersilia,82091120,0,0,167,394,8,0,0,0,0,569
SANTA FE,San Cristóbal,Huanqueros,82091130,29,0,0,0,0,0,0,0,0,29
SANTA FE,San Cristóbal,La Cabral,82091140,1,3,0,0,0,0,0,0,0,4
SANTA FE,San Cristóbal,La Rubia,82091150,0,0,12,0,0,0,0,0,0,12
SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,0,23,0,0,0,0,0,23
SANTA FE,San Cristóbal,Moisés Ville,82091180,0,2,263,283,19,2,0,0,1,570
SANTA FE,San Cristóbal,Monigotes,82091190,0,0,11,44,2,0,0,0,0,57
SANTA FE,San Cristóbal,Ñanducita,82091200,37,0,0,0,0,0,0,0,0,37
SANTA FE,San Cristóbal,Otros,Sin Datos,0,0,0,6,0,0,0,0,0,6
SANTA FE,San Cristóbal,Palacios,82091210,0,0,0,29,4,1,0,0,0,34
SANTA FE,San Cristóbal,San Cristóbal,82091220,562,10,1422,779,411,125,57,0,0,3366
SANTA FE,San Cristóbal,San Guillermo,82091230,0,0,1946,454,122,9,15,0,0,2546
SANTA FE,San Cristóbal,Santurce,82091240,28,1,0,0,0,0,0,0,0,29
SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,169,1,0,0,0,0,170
SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,1560,0,0,0,0,0,1560
SANTA FE,San Cristóbal,Villa Saralegui,82091270,3,0,0,48,0,0,0,0,0,51
SANTA FE,San Javier,Alejandra,82098010,1,0,0,453,0,0,0,0,0,454
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,33,0,0,0,0,0,33
SANTA FE,San Javier,Colonia Durán,82098030,1,0,0,0,0,0,0,0,0,1
SANTA FE,San Javier,La Brava,82098040,0,0,0,20,0,0,0,0,0,20
SANTA FE,San Javier,Romang,82098050,195,328,607,36,94,94,12,0,0,1366
SANTA FE,San Javier,San Javier,82098060,0,0,1004,107,4,1,0,0,0,1116
SANTA FE,San Jerónimo,Arocena,82105010,400,0,0,175,9,0,0,0,0,584
SANTA FE,San Jerónimo,Barrancas,82105030,0,2,64,860,53,0,0,0,0,979
SANTA FE,San Jerónimo,Barrio Caima,82105040,16,0,0,0,0,0,0,0,0,16
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0,0,0,230,12,3,0,0,0,245
SANTA FE,San Jerónimo,Centeno,82105080,0,0,810,2,69,0,0,0,0,881
SANTA FE,San Jerónimo,Coronda,82105090,1102,18,155,418,61,2682,451,0,12,4899
SANTA FE,San Jerónimo,Desvío Arijón,82105100,43,1,52,90,14,0,0,0,0,200
SANTA FE,San Jerónimo,Díaz,82105110,45,0,420,5,0,0,0,0,0,470
SANTA FE,San Jerónimo,Gaboto,82105120,201,0,0,0,240,0,0,0,0,441
SANTA FE,San Jerónimo,Gálvez,82105130,128,33,2155,3589,853,32,539,0,32,7361
SANTA FE,San Jerónimo,Gessler,82105140,27,0,32,102,22,67,0,0,0,250
SANTA FE,San Jerónimo,Irigoyen,82105150,0,0,0,394,3,10,0,0,0,407
SANTA FE,San Jerónimo,Larrechea,82105160,23,0,0,0,0,0,0,0,0,23
SANTA FE,San Jerónimo,Loma Alta,82105170,0,0,1,14,6,16,0,0,0,37
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,0,2,6,322,36,54,0,0,0,420
SANTA FE,San Jerónimo,Maciel,82105190,136,9,80,423,854,0,0,0,0,1502
SANTA FE,San Jerónimo,Monje,82105200,0,0,0,464,149,0,0,0,0,613
SANTA FE,San Jerónimo,San Eugenio,82105220,0,0,0,0,21,0,0,0,0,21
SANTA FE,San Jerónimo,San Fabián,82105230,0,1,10,211,12,3,0,0,0,237
SANTA FE,San Jerónimo,San Genaro,82105240,0,0,761,421,120,25,3,0,0,1330
SANTA FE,San Jerónimo,San Genaro Norte,82105250,0,0,19,1055,5,0,0,0,0,1079
SANTA FE,San Justo,Angeloni,82112010,0,0,0,24,0,0,0,0,0,24
SANTA FE,San Justo,Cayastacito,82112020,0,0,0,54,0,0,0,0,0,54
SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,22,0,0,0,0,0,22
SANTA FE,San Justo,Esther,82112040,0,0,0,10,0,0,0,0,0,10
SANTA FE,San Justo,Gobernador Crespo,82112050,0,1,44,1074,271,0,0,0,0,1390
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,249,0,8,31,0,0,0,0,0,288
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,26,0,0,0,0,0,26
SANTA FE,San Justo,Marcelino Escalada,82112080,0,1,15,201,12,0,0,0,0,229
SANTA FE,San Justo,Naré,82112090,0,0,0,6,0,0,0,0,0,6
SANTA FE,San Justo,Otros,Sin Datos,28,0,0,0,0,0,0,0,0,28
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,72,0,20,0,0,0,0,0,92
SANTA FE,San Justo,Ramayón,82112110,0,0,0,143,1,0,0,0,0,144
SANTA FE,San Justo,San Bernardo,82112120,0,0,0,6,0,0,0,0,0,6
SANTA FE,San Justo,San Justo,82112130,550,25,306,2864,305,30,525,0,3107,7712
SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,35,0,0,0,0,0,35
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0,0,0,25,0,0,0,0,0,25
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,0,289,0,30,0,0,0,0,0,319
SANTA FE,San Justo,Videla,82112170,0,1,15,298,61,4,1,0,0,380
SANTA FE,San Lorenzo,Aldao,82119010,0,0,0,0,0,374,0,0,0,374
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,1,766,2660,1158,977,260,640,0,561,7023
SANTA FE,San Lorenzo,Carcarañá,82119030,0,29,304,586,65,0,0,0,0,984
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,42,185,12,0,0,0,0,239
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,0,424,1746,327,574,68,68,0,7,3214
SANTA FE,San Lorenzo,Fuentes,82119060,1,0,0,82,766,0,0,0,0,849
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,0,2,45,0,368,0,0,0,415
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,217,7,1,2,2606,1,0,0,0,2834
SANTA FE,San Lorenzo,Pujato,82119090,0,0,103,819,0,0,0,0,0,922
SANTA FE,San Lorenzo,Ricardone,82119100,1,2,45,324,52,857,0,0,0,1281
SANTA FE,San Lorenzo,Roldán,82119110,0,75,523,1132,1120,2139,723,0,1419,7131
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,0,1,23,127,18,824,0,0,0,993
SANTA FE,San Lorenzo,San Lorenzo,82119130,1,125,911,1791,393,134,2490,0,3248,9093
SANTA FE,San Lorenzo,Timbúes,82119140,135,5,108,227,1178,1,0,0,0,1654
SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,30,0,0,0,0,30
SANTA FE,San Lorenzo,Villa Mugueta,82119160,1,0,1,0,0,0,0,0,0,2
SANTA FE,San Martín,Cañada Rosquín,82126010,0,0,0,0,25,0,0,0,0,25
SANTA FE,San Martín,Carlos Pellegrini,82126020,0,7,85,277,79,0,0,0,0,448
SANTA FE,San Martín,Casas,82126030,0,0,0,0,59,0,0,0,0,59
SANTA FE,San Martín,Castelar,82126040,0,0,0,1,0,0,0,0,0,1
SANTA FE,San Martín,Colonia Belgrano,82126050,250,0,0,90,2,1,0,0,0,343
SANTA FE,San Martín,El Trébol,82126070,198,14,334,623,2430,0,0,0,0,3599
SANTA FE,San Martín,Landeta,82126080,0,0,417,183,0,0,0,0,0,600
SANTA FE,San Martín,Las Bandurrias,82126090,0,0,0,26,0,0,0,0,0,26
SANTA FE,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Martín,Los Cardos,82126110,1,1,12,119,205,0,0,0,0,338
SANTA FE,San Martín,María Susana,82126120,0,0,614,349,101,21,0,0,0,1085
SANTA FE,San Martín,Piamonte,82126130,364,0,631,1122,0,0,0,0,0,2117
SANTA FE,San Martín,San Jorge,82126140,1,524,1421,1230,518,953,0,0,1,4648
SANTA FE,San Martín,San Martín de las Escobas,82126150,0,0,326,284,597,444,0,0,0,1651
SANTA FE,San Martín,Sastre,82126160,0,6,216,313,116,6,0,0,0,657
SANTA FE,Vera,Calchaquí,82133010,1051,4,67,585,59,0,0,0,0,1766
SANTA FE,Vera,Cañada Ombú,82133020,1,0,0,34,0,0,0,0,0,35
SANTA FE,Vera,Colmena,82133030,1,0,0,0,0,0,0,0,0,1
SANTA FE,Vera,Fortín Olmos,82133040,2,0,0,337,0,0,0,0,0,339
SANTA FE,Vera,Garabato,82133050,0,0,0,104,0,0,0,0,0,104
SANTA FE,Vera,Golondrina,82133060,0,0,0,70,0,0,0,0,0,70
SANTA FE,Vera,Intiyaco,82133070,2,0,0,97,0,0,0,0,0,99
SANTA FE,Vera,Kilómetro 115,82133080,0,0,3,0,0,0,0,0,0,3
SANTA FE,Vera,La Gallareta,82133090,0,0,0,373,0,0,0,0,0,373
SANTA FE,Vera,Los Amores,82133100,0,0,0,122,0,0,0,0,0,122
SANTA FE,Vera,Margarita,82133110,2,0,678,168,0,0,0,0,0,848
SANTA FE,Vera,Paraje 29,82133120,1,0,0,34,0,0,0,0,0,35
SANTA FE,Vera,Pozo de los Indios,82133130,2,0,0,23,0,0,0,0,0,25
SANTA FE,Vera,Pueblo Santa Lucía,82133140,0,0,0,30,0,0,0,0,0,30
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,0,0,165,45,0,0,0,0,0,210
SANTA FE,Vera,Toba,82133160,1,0,0,52,0,0,0,0,0,53
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,2000,15,293,1520,86,1,0,0,0,3915
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,1,0,7,89,1,0,0,0,0,98
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,3,0,0,375,0,0,1,0,0,379
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,12,0,27,2,0,1,1,0,1,44
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,2,0,0,0,0,0,0,0,0,2
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,0,0,0,1,1,0,0,0,0,2
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,3,0,171,25,7,0,0,0,0,206
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,64,0,0,0,1,0,0,0,0,65
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,0,0,1,1,0,0,0,0,3
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,2,0,29,1,1,0,0,0,0,33
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,0,45,1,0,0,0,0,1,48
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,2,0,14,320,11,2,0,0,1,350
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,53,0,0,151,0,0,0,0,0,204
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,1,0,79,158,0,0,0,0,0,238
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,1,0,0,97,0,0,0,0,0,98
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0,0,0,112,0,0,0,0,0,112
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,1,0,1,0,0,0,0,0,0,2
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,0,0,0,1,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,0,0,0,1,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,6,0,416,1,1,1,0,0,1,426
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,3,0,360,5,6,112,525,0,622,1633
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,1,0,45,0,0,0,0,0,0,46
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,1,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,3,0,0,579,0,12,2,0,0,596
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,1,0,0,95,0,2,0,0,0,98
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,1,0,0,147,0,1,0,0,0,149
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,1,0,4,17,1,1,0,0,0,24
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,1,0,3,0,0,0,0,0,0,4
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,1,0,96,0,0,0,0,0,0,97
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,0,0,3,1,0,1,0,0,0,5
SANTIAGO DEL ESTERO,Capital,Maco,86049050,0,0,78,0,0,0,0,0,0,78
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,1,0,43,0,0,0,0,0,0,44
SANTIAGO DEL ESTERO,Capital,Morales,86049070,0,0,3,0,0,0,0,0,0,3
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,0,0,4,0,0,0,0,0,0,4
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,0,0,4,1,0,0,0,0,0,5
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,5,1313,19463,62058,3270,742,3409,0,5076,95336
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,0,0,4,0,0,0,0,0,0,4
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,0,0,34,0,2,2,0,0,0,38
SANTIAGO DEL ESTERO,Choya,Choya,86063020,2,0,6,45,6,1,0,0,0,60
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,0,0,124,344,37,0,0,0,0,505
SANTIAGO DEL ESTERO,Choya,Frías,86063040,2,59,1999,1422,163,13,361,0,439,4458
SANTIAGO DEL ESTERO,Choya,Laprida,86063050,5,0,0,1,2,0,0,0,0,8
SANTIAGO DEL ESTERO,Choya,Tapso,86063080,0,0,71,1,0,0,0,0,0,72
SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,6,0,0,2,0,2,0,0,0,10
SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,20,80,20,0,0,0,0,0,0,120
SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,0,20,0,0,0,0,0,0,0,20
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,1,150,50,0,0,0,0,0,0,201
SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,80,50,0,0,0,0,0,0,0,130
SANTIAGO DEL ESTERO,Copo,Monte Quemado,86056050,7,0,0,243,0,0,0,0,0,250
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,86056060,1,45,5,0,0,0,0,0,0,51
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,86056070,3,0,171,25,7,0,0,0,0,206
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,86056080,5,0,0,0,0,0,0,0,0,5
SANTIAGO DEL ESTERO,Copo,Urutaú,86056090,0,30,0,0,0,0,0,0,0,30
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,86070010,5,0,0,1,0,1,1,0,0,8
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,86070020,3,0,0,1,0,0,0,0,0,4
SANTIAGO DEL ESTERO,Figueroa,La Cañada,86070060,1,0,45,2,2,0,0,0,0,50
SANTIAGO DEL ESTERO,Figueroa,La Invernada,86070070,0,0,0,1,1,2,0,0,0,4
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,86070090,3,0,0,1,1,0,0,0,0,5
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,86070100,3,0,0,1,0,0,0,0,0,4
SANTIAGO DEL ESTERO,General Taboada,Añatuya,86077010,4,2,149,1956,12,21,432,0,774,3350
SANTIAGO DEL ESTERO,General Taboada,Averías,86077020,0,0,0,29,0,0,0,0,0,29
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,86077030,1,0,0,85,0,1,0,0,0,87
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,86077050,1,0,153,1,0,2,1,0,0,158
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,86077060,0,0,43,1,1,0,0,0,0,45
SANTIAGO DEL ESTERO,Guasayán,Lavalle,86084010,2,0,0,1,0,1,0,0,0,4
SANTIAGO DEL ESTERO,Guasayán,San Pedro,86084020,0,0,0,2,0,1,0,0,0,3
SANTIAGO DEL ESTERO,Jiménez,El Arenal,86091005,73,0,0,0,0,0,0,0,0,73
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,86091010,6,0,0,0,0,0,0,0,0,6
SANTIAGO DEL ESTERO,Jiménez,El Charco,86091020,30,0,0,1,2,0,0,0,0,33
SANTIAGO DEL ESTERO,Jiménez,Gramilla,86091040,48,0,0,1,0,0,0,0,0,49
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,86091050,7,0,0,0,0,0,0,0,0,7
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,86091070,3,0,0,1,0,1,1,0,0,6
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,86098010,21,0,0,0,0,0,0,0,0,21
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,86098020,2,0,0,120,0,1,0,0,0,123
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,86098030,1,0,20,1,1,1,0,0,0,24
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,86098040,2,1,69,214,20,0,0,0,0,306
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,86098050,1,0,1,1,0,0,1,0,0,4
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),86105010,1,0,335,2,0,2,1,0,1,342
SANTIAGO DEL ESTERO,Mitre,Villa Unión,86112010,1,0,3,0,0,0,0,0,0,4
SANTIAGO DEL ESTERO,Moreno,Aerolito,86119010,26,0,0,1,0,0,0,0,0,27
SANTIAGO DEL ESTERO,Moreno,Alhuampa,86119020,21,0,0,2,0,0,0,0,0,23
SANTIAGO DEL ESTERO,Moreno,Hasse,86119030,15,0,0,1,0,0,0,0,0,16
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,86119040,2,0,0,1,0,0,0,0,0,3
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,86119050,1,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Moreno,Libertad,86119060,1,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Moreno,Patay,86119080,0,0,0,1,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),86119090,50,0,0,1,1,0,0,0,0,52
SANTIAGO DEL ESTERO,Moreno,Quimilí,86119100,6,2,731,292,31,2,2,0,2,1068
SANTIAGO DEL ESTERO,Moreno,Roversi,86119110,16,0,0,1,0,0,0,0,0,17
SANTIAGO DEL ESTERO,Moreno,Tintina,86119120,10,0,115,1,0,1,0,0,1,128
SANTIAGO DEL ESTERO,Moreno,Weisburd,86119130,5,0,20,0,0,0,0,0,0,25
SANTIAGO DEL ESTERO,Ojo de Agua,Otros,Sin Datos,4,0,0,0,0,0,0,0,0,4
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,86126020,2,39,0,0,0,0,0,0,0,41
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,86126030,0,58,0,2,0,1,1,0,1,63
SANTIAGO DEL ESTERO,OTROS,Otros,Sin Datos,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,86133010,24,0,0,0,0,0,0,0,0,24
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,86133020,41,0,0,0,0,0,0,0,0,41
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,86133030,11,0,0,1,0,0,2,0,0,14
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,86133050,13,0,0,1,2,0,0,0,0,16
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,86133060,65,0,0,0,0,0,0,0,0,65
SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,86140010,0,0,0,1,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,86140020,1,192,0,0,0,0,0,0,0,193
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,86140030,0,18,0,0,0,0,0,0,0,18
SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,86147010,3,0,0,0,0,0,0,0,0,3
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,86147020,3,0,0,0,0,0,0,0,0,3
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,86147030,5,0,0,0,0,0,0,0,0,5
SANTIAGO DEL ESTERO,Río Hondo,El Charco,86147040,1,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,86147050,1,0,73,0,0,0,0,0,0,74
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,86147080,7,0,0,0,0,1,0,0,0,8
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,86147090,2,0,0,0,0,0,0,0,0,2
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,86147100,1,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,86147130,81,11,1209,1593,110,3,0,0,5,3012
SANTIAGO DEL ESTERO,Río Hondo,Villa Río Hondo,86147150,10,0,0,0,0,0,0,0,0,10
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,86154010,1,0,51,5,0,0,0,0,0,57
SANTIAGO DEL ESTERO,Rivadavia,Selva,86154030,2,0,516,23,0,0,0,0,0,541
SANTIAGO DEL ESTERO,Robles,Beltrán,86161010,1,0,118,99,5,0,1,0,1,225
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,86161020,2,0,42,0,0,0,0,0,0,44
SANTIAGO DEL ESTERO,Robles,Fernández,86161030,1,1,314,483,96,6,3,0,1,905
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),86161040,2,0,92,1,0,2,0,0,1,98
SANTIAGO DEL ESTERO,Robles,Vilmer,86161050,1,0,0,0,0,1,0,0,0,2
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,86168010,1,0,1,1,1,0,0,0,0,4
SANTIAGO DEL ESTERO,Salavina,Los Telares,86168020,1,0,4,1,0,0,0,0,1,7
